gene,uniprot,oid,version,panel,synapse_id,filename
SMPD1,P17405,OID21028,v1,Neurology,syn51482433,SMPD1_P17405_OID21028_v1_Neurology.tar
SMPD3,Q9NY59,OID30477,v1,Inflammation_II,syn52331774,SMPD3_Q9NY59_OID30477_v1_Inflammation_II.tar
SMPDL3A,Q92484,OID20676,v1,Inflammation,syn51476135,SMPDL3A_Q92484_OID20676_v1_Inflammation.tar
SMPDL3B,Q92485,OID31387,v1,Oncology_II,syn52358325,SMPDL3B_Q92485_OID31387_v1_Oncology_II.tar
SMS,P52788,OID30853,v1,Neurology_II,syn52356027,SMS_P52788_OID30853_v1_Neurology_II.tar
SMTN,P53814,OID31154,v1,Neurology_II,syn52355517,SMTN_P53814_OID31154_v1_Neurology_II.tar
SNAP23,O00161,OID20218,v1,Cardiometabolic,syn51496110,SNAP23_O00161_OID20218_v1_Cardiometabolic.tar
SNAP25,P60880,OID30811,v1,Neurology_II,syn52356821,SNAP25_P60880_OID30811_v1_Neurology_II.tar
SNAP29,O95721,OID21506,v1,Oncology,syn51482464,SNAP29_O95721_OID21506_v1_Oncology.tar
SNAPIN,O95295,OID31019,v1,Neurology_II,syn52333840,SNAPIN_O95295_OID31019_v1_Neurology_II.tar
SNCA,P37840,OID30645,v1,Inflammation_II,syn52332620,SNCA_P37840_OID30645_v1_Inflammation_II.tar
SNCG,O76070,OID20971,v1,Neurology,syn51475984,SNCG_O76070_OID20971_v1_Neurology.tar
SNED1,Q8TER0,OID30205,v1,Cardiometabolic_II,syn52355602,SNED1_Q8TER0_OID30205_v1_Cardiometabolic_II.tar
SNRPB2,P08579,OID31132,v1,Neurology_II,syn52331518,SNRPB2_P08579_OID31132_v1_Neurology_II.tar
SNU13,P55769,OID30052,v1,Cardiometabolic_II,syn52358394,SNU13_P55769_OID30052_v1_Cardiometabolic_II.tar
SNX15,Q9NRS6,OID30644,v1,Inflammation_II,syn52333874,SNX15_Q9NRS6_OID30644_v1_Inflammation_II.tar
SNX18,Q96RF0,OID31476,v1,Oncology_II,syn52355588,SNX18_Q96RF0_OID31476_v1_Oncology_II.tar
SNX2,O60749,OID31374,v1,Oncology_II,syn52358055,SNX2_O60749_OID31374_v1_Oncology_II.tar
SNX5,Q9Y5X3,OID30215,v1,Cardiometabolic_II,syn52331417,SNX5_Q9Y5X3_OID30215_v1_Cardiometabolic_II.tar
SNX9,Q9Y5X1,OID20135,v1,Cardiometabolic,syn51496148,SNX9_Q9Y5X1_OID20135_v1_Cardiometabolic.tar
SOD1,P00441,OID20386,v1,Cardiometabolic,syn51476014,SOD1_P00441_OID20386_v1_Cardiometabolic.tar
SOD2,P04179,OID21114,v1,Neurology,syn51477583,SOD2_P04179_OID21114_v1_Neurology.tar
SOD3,P08294,OID30683,v1,Inflammation_II,syn52333600,SOD3_P08294_OID30683_v1_Inflammation_II.tar
SORBS1,Q9BX66,OID30978,v1,Neurology_II,syn52333748,SORBS1_Q9BX66_OID30978_v1_Neurology_II.tar
SORCS2,Q96PQ0,OID21262,v1,Oncology,syn51476734,SORCS2_Q96PQ0_OID21262_v1_Oncology.tar
SORD,Q00796,OID21453,v1,Oncology,syn51475763,SORD_Q00796_OID21453_v1_Oncology.tar
SORT1,Q99523,OID20213,v1,Cardiometabolic,syn51476615,SORT1_Q99523_OID20213_v1_Cardiometabolic.tar
SOST,Q9BQB4,OID20204,v1,Cardiometabolic,syn51476176,SOST_Q9BQB4_OID20204_v1_Cardiometabolic.tar
SOWAHA,Q2M3V2,OID30888,v1,Neurology_II,syn52355568,SOWAHA_Q2M3V2_OID30888_v1_Neurology_II.tar
SOX2,P48431,OID30981,v1,Neurology_II,syn52355571,SOX2_P48431_OID30981_v1_Neurology_II.tar
SOX9,P48436,OID30905,v1,Neurology_II,syn52356125,SOX9_P48436_OID30905_v1_Neurology_II.tar
SPACA5_SPACA5B,Q96QH8,OID30990,v1,Neurology_II,syn52331641,SPACA5_SPACA5B_Q96QH8_OID30990_v1_Neurology_II.tar
SPAG1,Q07617,OID30979,v1,Neurology_II,syn52357073,SPAG1_Q07617_OID30979_v1_Neurology_II.tar
SPARC,P09486,OID21511,v1,Oncology,syn51489615,SPARC_P09486_OID21511_v1_Oncology.tar
SPARCL1,Q14515,OID20361,v1,Cardiometabolic,syn51489892,SPARCL1_Q14515_OID20361_v1_Cardiometabolic.tar
SPART,Q8N0X7,OID30656,v1,Inflammation_II,syn52355616,SPART_Q8N0X7_OID30656_v1_Inflammation_II.tar
SPESP1,Q6UW49,OID30298,v1,Cardiometabolic_II,syn52359499,SPESP1_Q6UW49_OID30298_v1_Cardiometabolic_II.tar
SPINK1,P00995,OID21097,v1,Neurology,syn51495957,SPINK1_P00995_OID21097_v1_Neurology.tar
SPINK2,P20155,OID30627,v1,Inflammation_II,syn52334062,SPINK2_P20155_OID30627_v1_Inflammation_II.tar
SPINK4,O60575,OID20509,v1,Inflammation,syn51483145,SPINK4_O60575_OID20509_v1_Inflammation.tar
SPINK5,Q9NQ38,OID21148,v1,Neurology,syn51475776,SPINK5_Q9NQ38_OID21148_v1_Neurology.tar
SPINK6,Q6UWN8,OID21450,v1,Oncology,syn51496045,SPINK6_Q6UWN8_OID21450_v1_Oncology.tar
SPINK8,P0C7L1,OID30153,v1,Cardiometabolic_II,syn52357958,SPINK8_P0C7L1_OID30153_v1_Cardiometabolic_II.tar
SPINT1,O43278,OID21109,v1,Neurology,syn51482972,SPINT1_O43278_OID21109_v1_Neurology.tar
SPINT2,O43291,OID20720,v1,Inflammation,syn51496077,SPINT2_O43291_OID20720_v1_Inflammation.tar
SPINT3,P49223,OID31509,v1,Oncology_II,syn52355427,SPINT3_P49223_OID31509_v1_Oncology_II.tar
SPOCK1,Q08629,OID20924,v1,Neurology,syn51489893,SPOCK1_Q08629_OID20924_v1_Neurology.tar
SPON1,Q9HCB6,OID20759,v1,Inflammation,syn51475897,SPON1_Q9HCB6_OID20759_v1_Inflammation.tar
SPON2,Q9BUD6,OID20221,v1,Cardiometabolic,syn51476053,SPON2_Q9BUD6_OID20221_v1_Cardiometabolic.tar
SPP1,P10451,OID20322,v1,Cardiometabolic,syn51476044,SPP1_P10451_OID20322_v1_Cardiometabolic.tar
SPRED2,Q7Z698,OID30423,v1,Inflammation_II,syn52356447,SPRED2_Q7Z698_OID30423_v1_Inflammation_II.tar
SPRING1,Q9H741,OID31197,v1,Oncology_II,syn52355532,SPRING1_Q9H741_OID31197_v1_Oncology_II.tar
SPRR1B,P22528,OID31296,v1,Oncology_II,syn52357829,SPRR1B_P22528_OID31296_v1_Oncology_II.tar
SPRR3,Q9UBC9,OID31131,v1,Neurology_II,syn52355988,SPRR3_Q9UBC9_OID31131_v1_Neurology_II.tar
SPRY2,O43597,OID20475,v1,Inflammation,syn51482349,SPRY2_O43597_OID20475_v1_Inflammation.tar
SPTBN2,O15020,OID30876,v1,Neurology_II,syn52333119,SPTBN2_O15020_OID30876_v1_Neurology_II.tar
SPTLC1,O15269,OID31086,v1,Neurology_II,syn52355755,SPTLC1_O15269_OID31086_v1_Neurology_II.tar
SRC,P12931,OID21521,v1,Oncology,syn51476575,SRC_P12931_OID21521_v1_Oncology.tar
SRP14,P37108,OID21324,v1,Oncology,syn51476070,SRP14_P37108_OID21324_v1_Oncology.tar
SRPK2,P78362,OID20502,v1,Inflammation,syn51476653,SRPK2_P78362_OID20502_v1_Inflammation.tar
SRPX,P78539,OID30310,v1,Cardiometabolic_II,syn52355567,SRPX_P78539_OID30310_v1_Cardiometabolic_II.tar
SSB,P05455,OID20818,v1,Neurology,syn51483770,SSB_P05455_OID20818_v1_Neurology.tar
SSBP1,Q04837,OID30468,v1,Inflammation_II,syn52356075,SSBP1_Q04837_OID30468_v1_Inflammation_II.tar
SSC4D,Q8WTU2,OID20182,v1,Cardiometabolic,syn51489692,SSC4D_Q8WTU2_OID20182_v1_Cardiometabolic.tar
SSC5D,A1L4H1,OID20351,v1,Cardiometabolic,syn51475790,SSC5D_A1L4H1_OID20351_v1_Cardiometabolic.tar
SSH3,Q8TE77,OID31216,v1,Oncology_II,syn52359241,SSH3_Q8TE77_OID31216_v1_Oncology_II.tar
SSNA1,O43805,OID31453,v1,Oncology_II,syn52331712,SSNA1_O43805_OID31453_v1_Oncology_II.tar
ST13,P50502,OID30624,v1,Inflammation_II,syn52355812,ST13_P50502_OID30624_v1_Inflammation_II.tar
ST3GAL1,Q11201,OID21322,v1,Oncology,syn51483327,ST3GAL1_Q11201_OID21322_v1_Oncology.tar
ST6GAL1,P15907,OID20302,v1,Cardiometabolic,syn51475898,ST6GAL1_P15907_OID20302_v1_Cardiometabolic.tar
ST8SIA1,Q92185,OID30442,v1,Inflammation_II,syn52332475,ST8SIA1_Q92185_OID30442_v1_Inflammation_II.tar
STAB2,Q8WWQ8,OID30401,v1,Cardiometabolic_II,syn52355408,STAB2_Q8WWQ8_OID30401_v1_Cardiometabolic_II.tar
STAM,Q92783,OID31425,v1,Oncology_II,syn52356095,STAM_Q92783_OID31425_v1_Oncology_II.tar
STAMBP,O95630,OID20955,v1,Neurology,syn51496294,STAMBP_O95630_OID20955_v1_Neurology.tar
STAT2,P52630,OID30536,v1,Inflammation_II,syn52357882,STAT2_P52630_OID30536_v1_Inflammation_II.tar
STAT5B,P51692,OID21277,v1,Oncology,syn51483676,STAT5B_P51692_OID21277_v1_Oncology.tar
STAU1,O95793,OID31210,v1,Oncology_II,syn52355727,STAU1_O95793_OID31210_v1_Oncology_II.tar
STC1,P52823,OID21014,v1,Neurology,syn51489703,STC1_P52823_OID21014_v1_Neurology.tar
STC2,O76061,OID21157,v1,Neurology,syn51495925,STC2_O76061_OID21157_v1_Neurology.tar
STEAP4,Q687X5,OID30846,v1,Neurology_II,syn52355434,STEAP4_Q687X5_OID30846_v1_Neurology_II.tar
STIP1,P31948,OID21077,v1,Neurology,syn51496214,STIP1_P31948_OID21077_v1_Neurology.tar
STK11,Q15831,OID20077,v1,Cardiometabolic,syn51476736,STK11_Q15831_OID20077_v1_Cardiometabolic.tar
STK24,Q9Y6E0,OID20837,v1,Neurology,syn51476052,STK24_Q9Y6E0_OID20837_v1_Neurology.tar
STK4,Q13043,OID20140,v1,Cardiometabolic,syn51489531,STK4_Q13043_OID20140_v1_Cardiometabolic.tar
STOML2,Q9UJZ1,OID31183,v1,Oncology_II,syn52356063,STOML2_Q9UJZ1_OID31183_v1_Oncology_II.tar
STX16,O14662,OID21170,v1,Oncology,syn51482456,STX16_O14662_OID21170_v1_Oncology.tar
STX1B,P61266,OID30934,v1,Neurology_II,syn52334228,STX1B_P61266_OID30934_v1_Neurology_II.tar
STX3,Q13277,OID31090,v1,Neurology_II,syn52332585,STX3_Q13277_OID31090_v1_Neurology_II.tar
STX4,Q12846,OID21326,v1,Oncology,syn51484978,STX4_Q12846_OID21326_v1_Oncology.tar
STX5,Q13190,OID30432,v1,Inflammation_II,syn52359204,STX5_Q13190_OID30432_v1_Inflammation_II.tar
STX6,O43752,OID21219,v1,Oncology,syn51496260,STX6_O43752_OID21219_v1_Oncology.tar
STX7,O15400,OID30560,v1,Inflammation_II,syn52355451,STX7_O15400_OID30560_v1_Inflammation_II.tar
STX8,Q9UNK0,OID20531,v1,Inflammation,syn51476679,STX8_Q9UNK0_OID20531_v1_Inflammation.tar
STXBP1,P61764,OID31054,v1,Neurology_II,syn52331900,STXBP1_P61764_OID31054_v1_Neurology_II.tar
STXBP3,O00186,OID21240,v1,Oncology,syn51496307,STXBP3_O00186_OID21240_v1_Oncology.tar
SUGP1,Q8IWZ8,OID31524,v1,Oncology_II,syn52331936,SUGP1_Q8IWZ8_OID31524_v1_Oncology_II.tar
SUGT1,Q9Y2Z0,OID21229,v1,Oncology,syn51489641,SUGT1_Q9Y2Z0_OID21229_v1_Oncology.tar
SULT1A1,P50225,OID21031,v1,Neurology,syn51483388,SULT1A1_P50225_OID21031_v1_Neurology.tar
SULT2A1,Q06520,OID20508,v1,Inflammation,syn51483798,SULT2A1_Q06520_OID20508_v1_Inflammation.tar
SUMF1,Q8NBK3,OID30486,v1,Inflammation_II,syn52332438,SUMF1_Q8NBK3_OID30486_v1_Inflammation_II.tar
SUMF2,Q8NBJ7,OID21032,v1,Neurology,syn51475952,SUMF2_Q8NBJ7_OID21032_v1_Neurology.tar
SUOX,P51687,OID31031,v1,Neurology_II,syn52355566,SUOX_P51687_OID31031_v1_Neurology_II.tar
SUSD1,Q6UWL2,OID20072,v1,Cardiometabolic,syn51489650,SUSD1_Q6UWL2_OID20072_v1_Cardiometabolic.tar
SUSD2,Q9UGT4,OID21098,v1,Neurology,syn51489600,SUSD2_Q9UGT4_OID21098_v1_Neurology.tar
SUSD4,Q5VX71,OID31398,v1,Oncology_II,syn52356120,SUSD4_Q5VX71_OID31398_v1_Oncology_II.tar
SUSD5,O60279,OID30650,v1,Inflammation_II,syn52333865,SUSD5_O60279_OID30650_v1_Inflammation_II.tar
SV2A,Q7L0J3,OID30965,v1,Neurology_II,syn52334646,SV2A_Q7L0J3_OID30965_v1_Neurology_II.tar
SWAP70,Q9UH65,OID31477,v1,Oncology_II,syn52359235,SWAP70_Q9UH65_OID31477_v1_Oncology_II.tar
SYAP1,Q96A49,OID30636,v1,Inflammation_II,syn52357990,SYAP1_Q96A49_OID30636_v1_Inflammation_II.tar
SYNGAP1,Q96PV0,OID30797,v1,Neurology_II,syn52355400,SYNGAP1_Q96PV0_OID30797_v1_Neurology_II.tar
SYT1,P21579,OID31089,v1,Neurology_II,syn52356127,SYT1_P21579_OID31089_v1_Neurology_II.tar
SYTL4,Q96C24,OID30339,v1,Cardiometabolic_II,syn52356093,SYTL4_Q96C24_OID30339_v1_Cardiometabolic_II.tar
TAB2,Q9NYJ8,OID31319,v1,Oncology_II,syn52333763,TAB2_Q9NYJ8_OID31319_v1_Oncology_II.tar
TACC3,Q9Y6A5,OID21285,v1,Oncology,syn51475932,TACC3_Q9Y6A5_OID21285_v1_Oncology.tar
TACSTD2,P09758,OID21447,v1,Oncology,syn51483212,TACSTD2_P09758_OID21447_v1_Oncology.tar
TADA3,O75528,OID31422,v1,Oncology_II,syn52359518,TADA3_O75528_OID31422_v1_Oncology_II.tar
TAFA5,Q7Z5A7,OID21321,v1,Oncology,syn51496295,TAFA5_Q7Z5A7_OID21321_v1_Oncology.tar
TAGLN3,Q9UI15,OID31225,v1,Oncology_II,syn52355945,TAGLN3_Q9UI15_OID31225_v1_Oncology_II.tar
TALDO1,P37837,OID30414,v1,Cardiometabolic_II,syn52355507,TALDO1_P37837_OID30414_v1_Cardiometabolic_II.tar
TANK,Q92844,OID20474,v1,Inflammation,syn51476614,TANK_Q92844_OID20474_v1_Inflammation.tar
TAP1,Q03518,OID31289,v1,Oncology_II,syn52332496,TAP1_Q03518_OID31289_v1_Oncology_II.tar
TARBP2,Q15633,OID20870,v1,Neurology,syn51483610,TARBP2_Q15633_OID20870_v1_Neurology.tar
TARM1,B6A8C7,OID30937,v1,Neurology_II,syn52331766,TARM1_B6A8C7_OID30937_v1_Neurology_II.tar
TARS1,P26639,OID31343,v1,Oncology_II,syn52355732,TARS1_P26639_OID31343_v1_Oncology_II.tar
TAX1BP1,Q86VP1,OID31075,v1,Neurology_II,syn52357233,TAX1BP1_Q86VP1_OID31075_v1_Neurology_II.tar
TBC1D17,Q9HA65,OID20844,v1,Neurology,syn51496218,TBC1D17_Q9HA65_OID20844_v1_Neurology.tar
TBC1D23,Q9NUY8,OID21286,v1,Oncology,syn51476360,TBC1D23_Q9NUY8_OID21286_v1_Oncology.tar
TBC1D5,Q92609,OID20521,v1,Inflammation,syn51483425,TBC1D5_Q92609_OID20521_v1_Inflammation.tar
TBCA,O75347,OID30616,v1,Inflammation_II,syn52356022,TBCA_O75347_OID30616_v1_Inflammation_II.tar
TBCB,Q99426,OID20993,v1,Neurology,syn51495941,TBCB_Q99426_OID20993_v1_Neurology.tar
TBCC,Q15814,OID20942,v1,Neurology,syn51476663,TBCC_Q15814_OID20942_v1_Neurology.tar
TBL1X,O60907,OID21220,v1,Oncology,syn51496243,TBL1X_O60907_OID21220_v1_Oncology.tar
TBR1,Q16650,OID30923,v1,Neurology_II,syn52333603,TBR1_Q16650_OID30923_v1_Neurology_II.tar
TCL1A,P56279,OID20987,v1,Neurology,syn51476056,TCL1A_P56279_OID20987_v1_Neurology.tar
TCL1B,O95988,OID20058,v1,Cardiometabolic,syn51476255,TCL1B_O95988_OID20058_v1_Cardiometabolic.tar
TCN1,P20061,OID30687,v1,Inflammation_II,syn52334640,TCN1_P20061_OID30687_v1_Inflammation_II.tar
TCN2,P20062,OID20341,v1,Cardiometabolic,syn51483788,TCN2_P20062_OID20341_v1_Cardiometabolic.tar
TCOF1,Q13428,OID30316,v1,Cardiometabolic_II,syn52356266,TCOF1_Q13428_OID30316_v1_Cardiometabolic_II.tar
TCP11,Q8WWU5,OID31267,v1,Oncology_II,syn52358314,TCP11_Q8WWU5_OID31267_v1_Oncology_II.tar
TCTN3,Q6NUS6,OID30326,v1,Cardiometabolic_II,syn52356754,TCTN3_Q6NUS6_OID30326_v1_Cardiometabolic_II.tar
TDGF1,P13385,OID20816,v1,Neurology,syn51483782,TDGF1_P13385_OID20816_v1_Neurology.tar
TDO2,P48775,OID30910,v1,Neurology_II,syn52333720,TDO2_P48775_OID30910_v1_Neurology_II.tar
TDP1,Q9NUW8,OID31403,v1,Oncology_II,syn52331903,TDP1_Q9NUW8_OID31403_v1_Oncology_II.tar
TDRKH,Q9Y2W6,OID20875,v1,Neurology,syn51476691,TDRKH_Q9Y2W6_OID20875_v1_Neurology.tar
TEF,Q10587,OID30103,v1,Cardiometabolic_II,syn52359417,TEF_Q10587_OID30103_v1_Cardiometabolic_II.tar
TEK,Q02763,OID21496,v1,Oncology,syn51489538,TEK_Q02763_OID21496_v1_Oncology.tar
TERF1,P54274,OID30480,v1,Inflammation_II,syn52359213,TERF1_P54274_OID30480_v1_Inflammation_II.tar
TET2,Q6N021,OID31266,v1,Oncology_II,syn52357877,TET2_Q6N021_OID31266_v1_Oncology_II.tar
TEX101,Q9BY14,OID30971,v1,Neurology_II,syn52356545,TEX101_Q9BY14_OID30971_v1_Neurology_II.tar
TEX33,O43247,OID31280,v1,Oncology_II,syn52356096,TEX33_O43247_OID31280_v1_Oncology_II.tar
TF,P02787,OID30783,v1,Inflammation_II,syn52356871,TF_P02787_OID30783_v1_Inflammation_II.tar
TFAP2A,P05549,OID30848,v1,Neurology_II,syn52355463,TFAP2A_P05549_OID30848_v1_Neurology_II.tar
TFF1,P04155,OID21154,v1,Neurology,syn51489701,TFF1_P04155_OID21154_v1_Neurology.tar
TFF2,Q03403,OID20787,v1,Inflammation,syn51496262,TFF2_Q03403_OID20787_v1_Inflammation.tar
TFF3,Q07654,OID20371,v1,Cardiometabolic,syn51482471,TFF3_Q07654_OID20371_v1_Cardiometabolic.tar
TFPI,P10646,OID20388,v1,Cardiometabolic,syn51495980,TFPI_P10646_OID20388_v1_Cardiometabolic.tar
TFPI2,P48307,OID21512,v1,Oncology,syn51482505,TFPI2_P48307_OID21512_v1_Oncology.tar
TFRC,P02786,OID20369,v1,Cardiometabolic,syn51475826,TFRC_P02786_OID20369_v1_Cardiometabolic.tar
TG,P01266,OID31359,v1,Oncology_II,syn52331512,TG_P01266_OID31359_v1_Oncology_II.tar
TGFA,P01135,OID20600,v1,Inflammation,syn51483234,TGFA_P01135_OID20600_v1_Inflammation.tar
TGFB1,P01137,OID20621,v1,Inflammation,syn51496194,TGFB1_P01137_OID20621_v1_Inflammation.tar
TGFB2,P61812,OID31417,v1,Oncology_II,syn52334101,TGFB2_P61812_OID31417_v1_Oncology_II.tar
TGFBI,Q15582,OID20417,v1,Cardiometabolic,syn51475949,TGFBI_Q15582_OID20417_v1_Cardiometabolic.tar
TGFBR1,P36897,OID30502,v1,Inflammation_II,syn52359472,TGFBR1_P36897_OID30502_v1_Inflammation_II.tar
TGFBR2,P37173,OID21493,v1,Oncology,syn51483341,TGFBR2_P37173_OID21493_v1_Oncology.tar
TGFBR3,Q03167,OID20255,v1,Cardiometabolic,syn51489564,TGFBR3_Q03167_OID20255_v1_Cardiometabolic.tar
TGM2,P21980,OID20141,v1,Cardiometabolic,syn51476632,TGM2_P21980_OID20141_v1_Cardiometabolic.tar
TGOLN2,O43493,OID30691,v1,Inflammation_II,syn52356668,TGOLN2_O43493_OID30691_v1_Inflammation_II.tar
THAP12,O43422,OID31238,v1,Oncology_II,syn52359236,THAP12_O43422_OID31238_v1_Oncology_II.tar
THBD,P07204,OID20231,v1,Cardiometabolic,syn51483690,THBD_P07204_OID20231_v1_Cardiometabolic.tar
THBS2,P35442,OID21104,v1,Neurology,syn51475822,THBS2_P35442_OID21104_v1_Neurology.tar
THBS4,P35443,OID20368,v1,Cardiometabolic,syn51484625,THBS4_P35443_OID20368_v1_Cardiometabolic.tar
THOP1,P52888,OID20194,v1,Cardiometabolic,syn51483241,THOP1_P52888_OID20194_v1_Cardiometabolic.tar
THPO,P40225,OID20098,v1,Cardiometabolic,syn51475905,THPO_P40225_OID20098_v1_Cardiometabolic.tar
THRAP3,Q9Y2W1,OID30053,v1,Cardiometabolic_II,syn52356543,THRAP3_Q9Y2W1_OID30053_v1_Cardiometabolic_II.tar
THSD1,Q9NS62,OID30476,v1,Inflammation_II,syn52358136,THSD1_Q9NS62_OID30476_v1_Inflammation_II.tar
THTPA,Q9BU02,OID31375,v1,Oncology_II,syn52355757,THTPA_Q9BU02_OID31375_v1_Oncology_II.tar
THY1,P04216,OID21050,v1,Neurology,syn51496063,THY1_P04216_OID21050_v1_Neurology.tar
TIA1,P31483,OID20068,v1,Cardiometabolic,syn51489561,TIA1_P31483_OID20068_v1_Cardiometabolic.tar
TIE1,P35590,OID20303,v1,Cardiometabolic,syn51482310,TIE1_P35590_OID20303_v1_Cardiometabolic.tar
TIGAR,Q9NQ88,OID20894,v1,Neurology,syn51476223,TIGAR_Q9NQ88_OID20894_v1_Neurology.tar
TIGIT,Q495A1,OID31320,v1,Oncology_II,syn52356427,TIGIT_Q495A1_OID31320_v1_Oncology_II.tar
TIMD4,Q96H15,OID20375,v1,Cardiometabolic,syn51489871,TIMD4_Q96H15_OID20375_v1_Cardiometabolic.tar
TIMM10,P62072,OID30358,v1,Cardiometabolic_II,syn52359442,TIMM10_P62072_OID30358_v1_Cardiometabolic_II.tar
TIMM8A,O60220,OID31143,v1,Neurology_II,syn52331959,TIMM8A_O60220_OID31143_v1_Neurology_II.tar
TIMP1,P01033,OID20418,v1,Cardiometabolic,syn51476706,TIMP1_P01033_OID20418_v1_Cardiometabolic.tar
TIMP2,P16035,OID30318,v1,Cardiometabolic_II,syn52355556,TIMP2_P16035_OID30318_v1_Cardiometabolic_II.tar
TIMP3,P35625,OID20684,v1,Inflammation,syn51489759,TIMP3_P35625_OID20684_v1_Inflammation.tar
TIMP4,Q99727,OID21147,v1,Neurology,syn51495931,TIMP4_Q99727_OID21147_v1_Neurology.tar
TINAGL1,Q9GZM7,OID20180,v1,Cardiometabolic,syn51476577,TINAGL1_Q9GZM7_OID20180_v1_Cardiometabolic.tar
TJAP1,Q5JTD0,OID21477,v1,Oncology,syn51483374,TJAP1_Q5JTD0_OID21477_v1_Oncology.tar
TJP3,O95049,OID30798,v1,Neurology_II,syn52356594,TJP3_O95049_OID30798_v1_Neurology_II.tar
TK1,P04183,OID31294,v1,Oncology_II,syn52332872,TK1_P04183_OID31294_v1_Oncology_II.tar
TLR1,Q15399,OID30532,v1,Inflammation_II,syn52333905,TLR1_Q15399_OID30532_v1_Inflammation_II.tar
TLR2,O60603,OID31290,v1,Oncology_II,syn52358166,TLR2_O60603_OID31290_v1_Oncology_II.tar
TLR3,O15455,OID20612,v1,Inflammation,syn51476673,TLR3_O15455_OID20612_v1_Inflammation.tar
TLR4,O00206,OID30428,v1,Inflammation_II,syn52356163,TLR4_O00206_OID30428_v1_Inflammation_II.tar
TMCO5A,Q8N6Q1,OID30940,v1,Neurology_II,syn52333886,TMCO5A_Q8N6Q1_OID30940_v1_Neurology_II.tar
TMED1,Q13445,OID31278,v1,Oncology_II,syn52333784,TMED1_Q13445_OID31278_v1_Oncology_II.tar
TMED10,P49755,OID30068,v1,Cardiometabolic_II,syn52355489,TMED10_P49755_OID30068_v1_Cardiometabolic_II.tar
TMED4,Q7Z7H5,OID30154,v1,Cardiometabolic_II,syn52359376,TMED4_Q7Z7H5_OID30154_v1_Cardiometabolic_II.tar
TMED8,Q6PL24,OID31462,v1,Oncology_II,syn52331507,TMED8_Q6PL24_OID31462_v1_Oncology_II.tar
TMEM106A,Q96A25,OID31411,v1,Oncology_II,syn52359275,TMEM106A_Q96A25_OID31411_v1_Oncology_II.tar
TMEM132A,Q24JP5,OID30287,v1,Cardiometabolic_II,syn52357171,TMEM132A_Q24JP5_OID30287_v1_Cardiometabolic_II.tar
TMEM25,Q86YD3,OID31015,v1,Neurology_II,syn52358369,TMEM25_Q86YD3_OID31015_v1_Neurology_II.tar
TMOD4,Q9NZQ9,OID31246,v1,Oncology_II,syn52355781,TMOD4_Q9NZQ9_OID31246_v1_Oncology_II.tar
TMPRSS11B,Q86T26,OID30852,v1,Neurology_II,syn52358386,TMPRSS11B_Q86T26_OID30852_v1_Neurology_II.tar
TMPRSS11D,O60235,OID31103,v1,Neurology_II,syn52355888,TMPRSS11D_O60235_OID31103_v1_Neurology_II.tar
TMPRSS15,P98073,OID21364,v1,Oncology,syn51482321,TMPRSS15_P98073_OID21364_v1_Oncology.tar
TMPRSS5,Q9H3S3,OID20947,v1,Neurology,syn51496102,TMPRSS5_Q9H3S3_OID20947_v1_Neurology.tar
TMSB10,P63313,OID21118,v1,Neurology,syn51476004,TMSB10_P63313_OID21118_v1_Neurology.tar
TNC,P24821,OID20359,v1,Cardiometabolic,syn51489723,TNC_P24821_OID20359_v1_Cardiometabolic.tar
TNF,P01375,OID20074,v1,Cardiometabolic,syn51476268,TNF_P01375_OID20074_v1_Cardiometabolic.tar
TNF,P01375,OID20473,v1,Inflammation,syn51482803,TNF_P01375_OID20473_v1_Inflammation.tar
TNF,P01375,OID20848,v1,Neurology,syn51476616,TNF_P01375_OID20848_v1_Neurology.tar
TNF,P01375,OID21237,v1,Oncology,syn51489762,TNF_P01375_OID21237_v1_Oncology.tar
TNFAIP2,Q03169,OID31446,v1,Oncology_II,syn52333793,TNFAIP2_Q03169_OID31446_v1_Oncology_II.tar
TNFAIP8,O95379,OID20433,v1,Inflammation,syn51483576,TNFAIP8_O95379_OID20433_v1_Inflammation.tar
TNFAIP8L2,Q6P589,OID30629,v1,Inflammation_II,syn52357961,TNFAIP8L2_Q6P589_OID30629_v1_Inflammation_II.tar
TNFRSF10A,O00220,OID20967,v1,Neurology,syn51475931,TNFRSF10A_O00220_OID20967_v1_Neurology.tar
TNFRSF10B,O14763,OID20981,v1,Neurology,syn51476066,TNFRSF10B_O14763_OID20981_v1_Neurology.tar
TNFRSF10C,O14798,OID20265,v1,Cardiometabolic,syn51496051,TNFRSF10C_O14798_OID20265_v1_Cardiometabolic.tar
TNFRSF11A,Q9Y6Q6,OID20646,v1,Inflammation,syn51496281,TNFRSF11A_Q9Y6Q6_OID20646_v1_Inflammation.tar
TNFRSF11B,O00300,OID20735,v1,Inflammation,syn51476182,TNFRSF11B_O00300_OID20735_v1_Inflammation.tar
TNFRSF12A,Q9NP84,OID21482,v1,Oncology,syn51483786,TNFRSF12A_Q9NP84_OID21482_v1_Oncology.tar
TNFRSF13B,O14836,OID20702,v1,Inflammation,syn51496237,TNFRSF13B_O14836_OID20702_v1_Inflammation.tar
TNFRSF13C,Q96RJ3,OID20480,v1,Inflammation,syn51476199,TNFRSF13C_Q96RJ3_OID20480_v1_Inflammation.tar
