gene,uniprot,oid,version,panel,synapse_id,filename
SUGP1,Q8IWZ8,OID31524,v1,Oncology_II,syn52361468,SUGP1_Q8IWZ8_OID31524_v1_Oncology_II.tar
SUGT1,Q9Y2Z0,OID21229,v1,Oncology,syn51470756,SUGT1_Q9Y2Z0_OID21229_v1_Oncology.tar
SULT1A1,P50225,OID21031,v1,Neurology,syn51470088,SULT1A1_P50225_OID21031_v1_Neurology.tar
SULT2A1,Q06520,OID20508,v1,Inflammation,syn51470440,SULT2A1_Q06520_OID20508_v1_Inflammation.tar
SUMF1,Q8NBK3,OID30486,v1,Inflammation_II,syn52361524,SUMF1_Q8NBK3_OID30486_v1_Inflammation_II.tar
SUMF2,Q8NBJ7,OID21032,v1,Neurology,syn51468647,SUMF2_Q8NBJ7_OID21032_v1_Neurology.tar
SUOX,P51687,OID31031,v1,Neurology_II,syn52362246,SUOX_P51687_OID31031_v1_Neurology_II.tar
SUSD1,Q6UWL2,OID20072,v1,Cardiometabolic,syn51470764,SUSD1_Q6UWL2_OID20072_v1_Cardiometabolic.tar
SUSD2,Q9UGT4,OID21098,v1,Neurology,syn51470618,SUSD2_Q9UGT4_OID21098_v1_Neurology.tar
SUSD4,Q5VX71,OID31398,v1,Oncology_II,syn52362638,SUSD4_Q5VX71_OID31398_v1_Oncology_II.tar
SUSD5,O60279,OID30650,v1,Inflammation_II,syn52361786,SUSD5_O60279_OID30650_v1_Inflammation_II.tar
SV2A,Q7L0J3,OID30965,v1,Neurology_II,syn52361951,SV2A_Q7L0J3_OID30965_v1_Neurology_II.tar
SWAP70,Q9UH65,OID31477,v1,Oncology_II,syn52363555,SWAP70_Q9UH65_OID31477_v1_Oncology_II.tar
SYAP1,Q96A49,OID30636,v1,Inflammation_II,syn52363367,SYAP1_Q96A49_OID30636_v1_Inflammation_II.tar
SYNGAP1,Q96PV0,OID30797,v1,Neurology_II,syn52361508,SYNGAP1_Q96PV0_OID30797_v1_Neurology_II.tar
SYT1,P21579,OID31089,v1,Neurology_II,syn52362645,SYT1_P21579_OID31089_v1_Neurology_II.tar
SYTL4,Q96C24,OID30339,v1,Cardiometabolic_II,syn52362617,SYTL4_Q96C24_OID30339_v1_Cardiometabolic_II.tar
TAB2,Q9NYJ8,OID31319,v1,Oncology_II,syn52361722,TAB2_Q9NYJ8_OID31319_v1_Oncology_II.tar
TACC3,Q9Y6A5,OID21285,v1,Oncology,syn51468628,TACC3_Q9Y6A5_OID21285_v1_Oncology.tar
TACSTD2,P09758,OID21447,v1,Oncology,syn51470014,TACSTD2_P09758_OID21447_v1_Oncology.tar
TADA3,O75528,OID31422,v1,Oncology_II,syn52363618,TADA3_O75528_OID31422_v1_Oncology_II.tar
TAFA5,Q7Z5A7,OID21321,v1,Oncology,syn51471456,TAFA5_Q7Z5A7_OID21321_v1_Oncology.tar
TAGLN3,Q9UI15,OID31225,v1,Oncology_II,syn52362375,TAGLN3_Q9UI15_OID31225_v1_Oncology_II.tar
TALDO1,P37837,OID30414,v1,Cardiometabolic_II,syn52362117,TALDO1_P37837_OID30414_v1_Cardiometabolic_II.tar
TANK,Q92844,OID20474,v1,Inflammation,syn51469326,TANK_Q92844_OID20474_v1_Inflammation.tar
TAP1,Q03518,OID31289,v1,Oncology_II,syn52361536,TAP1_Q03518_OID31289_v1_Oncology_II.tar
TARBP2,Q15633,OID20870,v1,Neurology,syn51470288,TARBP2_Q15633_OID20870_v1_Neurology.tar
TARM1,B6A8C7,OID30937,v1,Neurology_II,syn52363904,TARM1_B6A8C7_OID30937_v1_Neurology_II.tar
TARS1,P26639,OID31343,v1,Oncology_II,syn52362402,TARS1_P26639_OID31343_v1_Oncology_II.tar
TAX1BP1,Q86VP1,OID31075,v1,Neurology_II,syn52363258,TAX1BP1_Q86VP1_OID31075_v1_Neurology_II.tar
TBC1D17,Q9HA65,OID20844,v1,Neurology,syn51471380,TBC1D17_Q9HA65_OID20844_v1_Neurology.tar
TBC1D23,Q9NUY8,OID21286,v1,Oncology,syn51469066,TBC1D23_Q9NUY8_OID21286_v1_Oncology.tar
TBC1D5,Q92609,OID20521,v1,Inflammation,syn51470214,TBC1D5_Q92609_OID20521_v1_Inflammation.tar
TBCA,O75347,OID30616,v1,Inflammation_II,syn52362534,TBCA_O75347_OID30616_v1_Inflammation_II.tar
TBCB,Q99426,OID20993,v1,Neurology,syn51471193,TBCB_Q99426_OID20993_v1_Neurology.tar
TBCC,Q15814,OID20942,v1,Neurology,syn51469410,TBCC_Q15814_OID20942_v1_Neurology.tar
TBL1X,O60907,OID21220,v1,Oncology,syn51471406,TBL1X_O60907_OID21220_v1_Oncology.tar
TBR1,Q16650,OID30923,v1,Neurology_II,syn52361658,TBR1_Q16650_OID30923_v1_Neurology_II.tar
TCL1A,P56279,OID20987,v1,Neurology,syn51468755,TCL1A_P56279_OID20987_v1_Neurology.tar
TCL1B,O95988,OID20058,v1,Cardiometabolic,syn51469027,TCL1B_O95988_OID20058_v1_Cardiometabolic.tar
TCN1,P20061,OID30687,v1,Inflammation_II,syn52361949,TCN1_P20061_OID30687_v1_Inflammation_II.tar
TCN2,P20062,OID20341,v1,Cardiometabolic,syn51470429,TCN2_P20062_OID20341_v1_Cardiometabolic.tar
TCOF1,Q13428,OID30316,v1,Cardiometabolic_II,syn52362740,TCOF1_Q13428_OID30316_v1_Cardiometabolic_II.tar
TCP11,Q8WWU5,OID31267,v1,Oncology_II,syn52363482,TCP11_Q8WWU5_OID31267_v1_Oncology_II.tar
TCTN3,Q6NUS6,OID30326,v1,Cardiometabolic_II,syn52363053,TCTN3_Q6NUS6_OID30326_v1_Cardiometabolic_II.tar
TDGF1,P13385,OID20816,v1,Neurology,syn51470392,TDGF1_P13385_OID20816_v1_Neurology.tar
TDO2,P48775,OID30910,v1,Neurology_II,syn52361707,TDO2_P48775_OID30910_v1_Neurology_II.tar
TDP1,Q9NUW8,OID31403,v1,Oncology_II,syn52361452,TDP1_Q9NUW8_OID31403_v1_Oncology_II.tar
TDRKH,Q9Y2W6,OID20875,v1,Neurology,syn51469459,TDRKH_Q9Y2W6_OID20875_v1_Neurology.tar
TEF,Q10587,OID30103,v1,Cardiometabolic_II,syn52363607,TEF_Q10587_OID30103_v1_Cardiometabolic_II.tar
TEK,Q02763,OID21496,v1,Oncology,syn51470493,TEK_Q02763_OID21496_v1_Oncology.tar
TERF1,P54274,OID30480,v1,Inflammation_II,syn52363536,TERF1_P54274_OID30480_v1_Inflammation_II.tar
TET2,Q6N021,OID31266,v1,Oncology_II,syn52363327,TET2_Q6N021_OID31266_v1_Oncology_II.tar
TEX101,Q9BY14,OID30971,v1,Neurology_II,syn52362936,TEX101_Q9BY14_OID30971_v1_Neurology_II.tar
TEX33,O43247,OID31280,v1,Oncology_II,syn52362620,TEX33_O43247_OID31280_v1_Oncology_II.tar
TF,P02787,OID30783,v1,Inflammation_II,syn52363128,TF_P02787_OID30783_v1_Inflammation_II.tar
TFAP2A,P05549,OID30848,v1,Neurology_II,syn52362033,TFAP2A_P05549_OID30848_v1_Neurology_II.tar
TFF1,P04155,OID21154,v1,Neurology,syn51470837,TFF1_P04155_OID21154_v1_Neurology.tar
TFF2,Q03403,OID20787,v1,Inflammation,syn51471424,TFF2_Q03403_OID20787_v1_Inflammation.tar
TFF3,Q07654,OID20371,v1,Cardiometabolic,syn51469703,TFF3_Q07654_OID20371_v1_Cardiometabolic.tar
TFPI,P10646,OID20388,v1,Cardiometabolic,syn51471229,TFPI_P10646_OID20388_v1_Cardiometabolic.tar
TFPI2,P48307,OID21512,v1,Oncology,syn51469716,TFPI2_P48307_OID21512_v1_Oncology.tar
TFRC,P02786,OID20369,v1,Cardiometabolic,syn51468491,TFRC_P02786_OID20369_v1_Cardiometabolic.tar
TG,P01266,OID31359,v1,Oncology_II,syn52361310,TG_P01266_OID31359_v1_Oncology_II.tar
TGFA,P01135,OID20600,v1,Inflammation,syn51470025,TGFA_P01135_OID20600_v1_Inflammation.tar
TGFB1,P01137,OID20621,v1,Inflammation,syn51471354,TGFB1_P01137_OID20621_v1_Inflammation.tar
TGFB2,P61812,OID31417,v1,Oncology_II,syn52361867,TGFB2_P61812_OID31417_v1_Oncology_II.tar
TGFBI,Q15582,OID20417,v1,Cardiometabolic,syn51468640,TGFBI_Q15582_OID20417_v1_Cardiometabolic.tar
TGFBR1,P36897,OID30502,v1,Inflammation_II,syn52363637,TGFBR1_P36897_OID30502_v1_Inflammation_II.tar
TGFBR2,P37173,OID21493,v1,Oncology,syn51470142,TGFBR2_P37173_OID21493_v1_Oncology.tar
TGFBR3,Q03167,OID20255,v1,Cardiometabolic,syn51471135,TGFBR3_Q03167_OID20255_v1_Cardiometabolic.tar
TGM2,P21980,OID20141,v1,Cardiometabolic,syn51469353,TGM2_P21980_OID20141_v1_Cardiometabolic.tar
TGOLN2,O43493,OID30691,v1,Inflammation_II,syn52363028,TGOLN2_O43493_OID30691_v1_Inflammation_II.tar
THAP12,O43422,OID31238,v1,Oncology_II,syn52363556,THAP12_O43422_OID31238_v1_Oncology_II.tar
THBD,P07204,OID20231,v1,Cardiometabolic,syn51470308,THBD_P07204_OID20231_v1_Cardiometabolic.tar
THBS2,P35442,OID21104,v1,Neurology,syn51468486,THBS2_P35442_OID21104_v1_Neurology.tar
THBS4,P35443,OID20368,v1,Cardiometabolic,syn51470473,THBS4_P35443_OID20368_v1_Cardiometabolic.tar
THOP1,P52888,OID20194,v1,Cardiometabolic,syn51470061,THOP1_P52888_OID20194_v1_Cardiometabolic.tar
THPO,P40225,OID20098,v1,Cardiometabolic,syn51468609,THPO_P40225_OID20098_v1_Cardiometabolic.tar
THRAP3,Q9Y2W1,OID30053,v1,Cardiometabolic_II,syn52362934,THRAP3_Q9Y2W1_OID30053_v1_Cardiometabolic_II.tar
THSD1,Q9NS62,OID30476,v1,Inflammation_II,syn52363403,THSD1_Q9NS62_OID30476_v1_Inflammation_II.tar
THTPA,Q9BU02,OID31375,v1,Oncology_II,syn52362428,THTPA_Q9BU02_OID31375_v1_Oncology_II.tar
THY1,P04216,OID21050,v1,Neurology,syn51471256,THY1_P04216_OID21050_v1_Neurology.tar
TIA1,P31483,OID20068,v1,Cardiometabolic,syn51470520,TIA1_P31483_OID20068_v1_Cardiometabolic.tar
TIE1,P35590,OID20303,v1,Cardiometabolic,syn51469605,TIE1_P35590_OID20303_v1_Cardiometabolic.tar
TIGAR,Q9NQ88,OID20894,v1,Neurology,syn51468971,TIGAR_Q9NQ88_OID20894_v1_Neurology.tar
TIGIT,Q495A1,OID31320,v1,Oncology_II,syn52362795,TIGIT_Q495A1_OID31320_v1_Oncology_II.tar
TIMD4,Q96H15,OID20375,v1,Cardiometabolic,syn51471035,TIMD4_Q96H15_OID20375_v1_Cardiometabolic.tar
TIMM10,P62072,OID30358,v1,Cardiometabolic_II,syn52362802,TIMM10_P62072_OID30358_v1_Cardiometabolic_II.tar
TIMM8A,O60220,OID31143,v1,Neurology_II,syn52361481,TIMM8A_O60220_OID31143_v1_Neurology_II.tar
TIMP1,P01033,OID20418,v1,Cardiometabolic,syn51469491,TIMP1_P01033_OID20418_v1_Cardiometabolic.tar
TIMP2,P16035,OID30318,v1,Cardiometabolic_II,syn52362222,TIMP2_P16035_OID30318_v1_Cardiometabolic_II.tar
TIMP3,P35625,OID20684,v1,Inflammation,syn51470940,TIMP3_P35625_OID20684_v1_Inflammation.tar
TIMP4,Q99727,OID21147,v1,Neurology,syn51471183,TIMP4_Q99727_OID21147_v1_Neurology.tar
TINAGL1,Q9GZM7,OID20180,v1,Cardiometabolic,syn51469166,TINAGL1_Q9GZM7_OID20180_v1_Cardiometabolic.tar
TJAP1,Q5JTD0,OID21477,v1,Oncology,syn51470166,TJAP1_Q5JTD0_OID21477_v1_Oncology.tar
TJP3,O95049,OID30798,v1,Neurology_II,syn52362970,TJP3_O95049_OID30798_v1_Neurology_II.tar
TK1,P04183,OID31294,v1,Oncology_II,syn52361633,TK1_P04183_OID31294_v1_Oncology_II.tar
TLR1,Q15399,OID30532,v1,Inflammation_II,syn52361817,TLR1_Q15399_OID30532_v1_Inflammation_II.tar
TLR2,O60603,OID31290,v1,Oncology_II,syn52363418,TLR2_O60603_OID31290_v1_Oncology_II.tar
TLR3,O15455,OID20612,v1,Inflammation,syn51469423,TLR3_O15455_OID20612_v1_Inflammation.tar
TLR4,O00206,OID30428,v1,Inflammation_II,syn52362657,TLR4_O00206_OID30428_v1_Inflammation_II.tar
TMCO5A,Q8N6Q1,OID30940,v1,Neurology_II,syn52361803,TMCO5A_Q8N6Q1_OID30940_v1_Neurology_II.tar
TMED1,Q13445,OID31278,v1,Oncology_II,syn52361740,TMED1_Q13445_OID31278_v1_Oncology_II.tar
TMED10,P49755,OID30068,v1,Cardiometabolic_II,syn52362093,TMED10_P49755_OID30068_v1_Cardiometabolic_II.tar
TMED4,Q7Z7H5,OID30154,v1,Cardiometabolic_II,syn52363599,TMED4_Q7Z7H5_OID30154_v1_Cardiometabolic_II.tar
TMED8,Q6PL24,OID31462,v1,Oncology_II,syn52361309,TMED8_Q6PL24_OID31462_v1_Oncology_II.tar
TMEM106A,Q96A25,OID31411,v1,Oncology_II,syn52363585,TMEM106A_Q96A25_OID31411_v1_Oncology_II.tar
TMEM132A,Q24JP5,OID30287,v1,Cardiometabolic_II,syn52363227,TMEM132A_Q24JP5_OID30287_v1_Cardiometabolic_II.tar
TMEM25,Q86YD3,OID31015,v1,Neurology_II,syn52363504,TMEM25_Q86YD3_OID31015_v1_Neurology_II.tar
TMOD4,Q9NZQ9,OID31246,v1,Oncology_II,syn52362442,TMOD4_Q9NZQ9_OID31246_v1_Oncology_II.tar
TMPRSS11B,Q86T26,OID30852,v1,Neurology_II,syn52363514,TMPRSS11B_Q86T26_OID30852_v1_Neurology_II.tar
TMPRSS11D,O60235,OID31103,v1,Neurology_II,syn52362486,TMPRSS11D_O60235_OID31103_v1_Neurology_II.tar
TMPRSS15,P98073,OID21364,v1,Oncology,syn51469614,TMPRSS15_P98073_OID21364_v1_Oncology.tar
TMPRSS5,Q9H3S3,OID20947,v1,Neurology,syn51471300,TMPRSS5_Q9H3S3_OID20947_v1_Neurology.tar
TMSB10,P63313,OID21118,v1,Neurology,syn51468699,TMSB10_P63313_OID21118_v1_Neurology.tar
TNC,P24821,OID20359,v1,Cardiometabolic,syn51470896,TNC_P24821_OID20359_v1_Cardiometabolic.tar
TNF,P01375,OID20074,v1,Cardiometabolic,syn51469040,TNF_P01375_OID20074_v1_Cardiometabolic.tar
TNF,P01375,OID20473,v1,Inflammation,syn51469773,TNF_P01375_OID20473_v1_Inflammation.tar
TNF,P01375,OID20848,v1,Neurology,syn51469329,TNF_P01375_OID20848_v1_Neurology.tar
TNF,P01375,OID21237,v1,Oncology,syn51470943,TNF_P01375_OID21237_v1_Oncology.tar
TNFAIP2,Q03169,OID31446,v1,Oncology_II,syn52361749,TNFAIP2_Q03169_OID31446_v1_Oncology_II.tar
TNFAIP8,O95379,OID20433,v1,Inflammation,syn51470281,TNFAIP8_O95379_OID20433_v1_Inflammation.tar
TNFAIP8L2,Q6P589,OID30629,v1,Inflammation_II,syn52363353,TNFAIP8L2_Q6P589_OID30629_v1_Inflammation_II.tar
TNFRSF10A,O00220,OID20967,v1,Neurology,syn51468629,TNFRSF10A_O00220_OID20967_v1_Neurology.tar
TNFRSF10B,O14763,OID20981,v1,Neurology,syn51468770,TNFRSF10B_O14763_OID20981_v1_Neurology.tar
TNFRSF10C,O14798,OID20265,v1,Cardiometabolic,syn51471246,TNFRSF10C_O14798_OID20265_v1_Cardiometabolic.tar
TNFRSF11A,Q9Y6Q6,OID20646,v1,Inflammation,syn51471444,TNFRSF11A_Q9Y6Q6_OID20646_v1_Inflammation.tar
TNFRSF11B,O00300,OID20735,v1,Inflammation,syn51468882,TNFRSF11B_O00300_OID20735_v1_Inflammation.tar
TNFRSF12A,Q9NP84,OID21482,v1,Oncology,syn51470428,TNFRSF12A_Q9NP84_OID21482_v1_Oncology.tar
TNFRSF13B,O14836,OID20702,v1,Inflammation,syn51471400,TNFRSF13B_O14836_OID20702_v1_Inflammation.tar
TNFRSF13C,Q96RJ3,OID20480,v1,Inflammation,syn51468893,TNFRSF13C_Q96RJ3_OID20480_v1_Inflammation.tar
TNFRSF14,Q92956,OID20783,v1,Inflammation,syn51471041,TNFRSF14_Q92956_OID20783_v1_Inflammation.tar
TNFRSF17,Q02223,OID30589,v1,Inflammation_II,syn52362376,TNFRSF17_Q02223_OID30589_v1_Inflammation_II.tar
TNFRSF19,Q9NS68,OID21446,v1,Oncology,syn51468648,TNFRSF19_Q9NS68_OID21446_v1_Oncology.tar
TNFRSF1A,P19438,OID21155,v1,Neurology,syn51468634,TNFRSF1A_P19438_OID21155_v1_Neurology.tar
TNFRSF1B,P20333,OID21145,v1,Neurology,syn51469295,TNFRSF1B_P20333_OID21145_v1_Neurology.tar
TNFRSF21,O75509,OID21052,v1,Neurology,syn51471372,TNFRSF21_O75509_OID21052_v1_Neurology.tar
TNFRSF4,P43489,OID20653,v1,Inflammation,syn51471260,TNFRSF4_P43489_OID20653_v1_Inflammation.tar
TNFRSF6B,O95407,OID20964,v1,Neurology,syn51469490,TNFRSF6B_O95407_OID20964_v1_Neurology.tar
TNFRSF8,P28908,OID21049,v1,Neurology,syn51468890,TNFRSF8_P28908_OID21049_v1_Neurology.tar
TNFRSF9,Q07011,OID20985,v1,Neurology,syn51471224,TNFRSF9_Q07011_OID20985_v1_Neurology.tar
TNFSF10,P50591,OID20611,v1,Inflammation,syn51471028,TNFSF10_P50591_OID20611_v1_Inflammation.tar
TNFSF11,O14788,OID20592,v1,Inflammation,syn51469943,TNFSF11_O14788_OID20592_v1_Inflammation.tar
TNFSF12,O43508,OID20624,v1,Inflammation,syn51469651,TNFSF12_O43508_OID20624_v1_Inflammation.tar
TNFSF13,O75888,OID20733,v1,Inflammation,syn51470437,TNFSF13_O75888_OID20733_v1_Inflammation.tar
TNFSF13B,Q9Y275,OID20272,v1,Cardiometabolic,syn51469152,TNFSF13B_Q9Y275_OID20272_v1_Cardiometabolic.tar
TNFSF14,O43557,OID20953,v1,Neurology,syn51469702,TNFSF14_O43557_OID20953_v1_Neurology.tar
TNFSF8,P32971,OID30384,v1,Cardiometabolic_II,syn52362527,TNFSF8_P32971_OID30384_v1_Cardiometabolic_II.tar
TNIP1,Q15025,OID31120,v1,Neurology_II,syn52362298,TNIP1_Q15025_OID31120_v1_Neurology_II.tar
TNN,Q9UQP3,OID30412,v1,Cardiometabolic_II,syn52363605,TNN_Q9UQP3_OID30412_v1_Cardiometabolic_II.tar
TNNI3,P19429,OID20050,v1,Cardiometabolic,syn51469966,TNNI3_P19429_OID20050_v1_Cardiometabolic.tar
TNPO1,Q92973,OID31330,v1,Oncology_II,syn52362066,TNPO1_Q92973_OID31330_v1_Oncology_II.tar
TNR,Q92752,OID20957,v1,Neurology,syn51468731,TNR_Q92752_OID20957_v1_Neurology.tar
TNXB,P22105,OID21107,v1,Neurology,syn51471195,TNXB_P22105_OID21107_v1_Neurology.tar
TOMM20,Q15388,OID30353,v1,Cardiometabolic_II,syn52362448,TOMM20_Q15388_OID30353_v1_Cardiometabolic_II.tar
TOP1,P11387,OID31449,v1,Oncology_II,syn52363483,TOP1_P11387_OID31449_v1_Oncology_II.tar
TOP1MT,Q969P6,OID31233,v1,Oncology_II,syn52361713,TOP1MT_Q969P6_OID31233_v1_Oncology_II.tar
TOP2B,Q02880,OID30559,v1,Inflammation_II,syn52362613,TOP2B_Q02880_OID30559_v1_Inflammation_II.tar
TOR1AIP1,Q5JTV8,OID30195,v1,Cardiometabolic_II,syn52362627,TOR1AIP1_Q5JTV8_OID30195_v1_Cardiometabolic_II.tar
TP53,P04637,OID21232,v1,Oncology,syn51471382,TP53_P04637_OID21232_v1_Oncology.tar
TP53BP1,Q12888,OID30470,v1,Inflammation_II,syn52362692,TP53BP1_Q12888_OID30470_v1_Inflammation_II.tar
TP53I3,Q53FA7,OID30632,v1,Inflammation_II,syn52361533,TP53I3_Q53FA7_OID30632_v1_Inflammation_II.tar
TP53INP1,Q96A56,OID20120,v1,Cardiometabolic,syn51470793,TP53INP1_Q96A56_OID20120_v1_Cardiometabolic.tar
TP73,O15350,OID30879,v1,Neurology_II,syn52362768,TP73_O15350_OID30879_v1_Neurology_II.tar
TPBGL,P0DKB5,OID30928,v1,Neurology_II,syn52362423,TPBGL_P0DKB5_OID30928_v1_Neurology_II.tar
TPD52L2,O43399,OID30609,v1,Inflammation_II,syn52361859,TPD52L2_O43399_OID30609_v1_Inflammation_II.tar
TPK1,Q9H3S4,OID30338,v1,Cardiometabolic_II,syn52361736,TPK1_Q9H3S4_OID30338_v1_Cardiometabolic_II.tar
TPM3,P06753,OID30058,v1,Cardiometabolic_II,syn52362549,TPM3_P06753_OID30058_v1_Cardiometabolic_II.tar
TPMT,P51580,OID21270,v1,Oncology,syn51470190,TPMT_P51580_OID21270_v1_Oncology.tar
TPP1,O14773,OID20750,v1,Inflammation,syn51468983,TPP1_O14773_OID20750_v1_Inflammation.tar
TPPP2,P59282,OID31274,v1,Oncology_II,syn52361843,TPPP2_P59282_OID31274_v1_Oncology_II.tar
TPPP3,Q9BW30,OID20842,v1,Neurology,syn51469150,TPPP3_Q9BW30_OID20842_v1_Neurology.tar
TPR,P12270,OID30143,v1,Cardiometabolic_II,syn52362516,TPR_P12270_OID30143_v1_Cardiometabolic_II.tar
TPRKB,Q9Y3C4,OID31234,v1,Oncology_II,syn52362081,TPRKB_Q9Y3C4_OID31234_v1_Oncology_II.tar
TPSAB1,Q15661,OID20642,v1,Inflammation,syn51469857,TPSAB1_Q15661_OID20642_v1_Inflammation.tar
TPSD1,Q9BZJ3,OID30982,v1,Neurology_II,syn52362631,TPSD1_Q9BZJ3_OID30982_v1_Neurology_II.tar
TPSG1,Q9NRR2,OID30424,v1,Inflammation_II,syn52362610,TPSG1_Q9NRR2_OID30424_v1_Inflammation_II.tar
TPT1,P13693,OID20476,v1,Inflammation,syn51469570,TPT1_P13693_OID20476_v1_Inflammation.tar
TRAF2,Q12933,OID20507,v1,Inflammation,syn51470638,TRAF2_Q12933_OID20507_v1_Inflammation.tar
TRAF3,Q13114-2,OID30479,v1,Inflammation_II,syn52362737,TRAF3_Q13114-2_OID30479_v1_Inflammation_II.tar
TRAF3IP2,O43734,OID30054,v1,Cardiometabolic_II,syn52361494,TRAF3IP2_O43734_OID30054_v1_Cardiometabolic_II.tar
TRDMT1,O14717,OID31335,v1,Oncology_II,syn52361539,TRDMT1_O14717_OID31335_v1_Oncology_II.tar
TREH,O43280,OID30388,v1,Cardiometabolic_II,syn52363047,TREH_O43280_OID30388_v1_Cardiometabolic_II.tar
TREM2,Q9NZC2,OID20731,v1,Inflammation,syn51468784,TREM2_Q9NZC2_OID20731_v1_Inflammation.tar
TREML1,Q86YW5,OID30682,v1,Inflammation_II,syn52363475,TREML1_Q86YW5_OID30682_v1_Inflammation_II.tar
TREML2,Q5T2D2,OID21120,v1,Neurology,syn51470766,TREML2_Q5T2D2_OID21120_v1_Neurology.tar
TRIAP1,O43715,OID21403,v1,Oncology,syn51469734,TRIAP1_O43715_OID21403_v1_Oncology.tar
TRIM21,P19474,OID20533,v1,Inflammation,syn51470746,TRIM21_P19474_OID20533_v1_Inflammation.tar
TRIM24,O15164,OID31271,v1,Oncology_II,syn52363627,TRIM24_O15164_OID31271_v1_Oncology_II.tar
TRIM25,Q14258,OID31482,v1,Oncology_II,syn52362622,TRIM25_Q14258_OID31482_v1_Oncology_II.tar
TRIM26,Q12899,OID31207,v1,Oncology_II,syn52363576,TRIM26_Q12899_OID31207_v1_Oncology_II.tar
TRIM40,Q6P9F5,OID30885,v1,Neurology_II,syn52361369,TRIM40_Q6P9F5_OID30885_v1_Neurology_II.tar
TRIM5,Q9C035,OID20526,v1,Inflammation,syn51468535,TRIM5_Q9C035_OID20526_v1_Inflammation.tar
TRIM58,Q8NG06,OID31429,v1,Oncology_II,syn52363578,TRIM58_Q8NG06_OID31429_v1_Oncology_II.tar
TRPV3,Q8NET8,OID30128,v1,Cardiometabolic_II,syn52363055,TRPV3_Q8NET8_OID30128_v1_Cardiometabolic_II.tar
TSC1,Q92574,OID30478,v1,Inflammation_II,syn52361433,TSC1_Q92574_OID30478_v1_Inflammation_II.tar
TSC22D1,Q15714,OID31016,v1,Neurology_II,syn52362770,TSC22D1_Q15714_OID31016_v1_Neurology_II.tar
TSHB,P01222,OID20129,v1,Cardiometabolic,syn51470619,TSHB_P01222_OID20129_v1_Cardiometabolic.tar
TSLP,Q969D9,OID20056,v1,Cardiometabolic,syn51469371,TSLP_Q969D9_OID20056_v1_Cardiometabolic.tar
TSNAX,Q99598,OID30185,v1,Cardiometabolic_II,syn52361516,TSNAX_Q99598_OID30185_v1_Cardiometabolic_II.tar
TSPAN1,O60635,OID20078,v1,Cardiometabolic,syn51471346,TSPAN1_O60635_OID20078_v1_Cardiometabolic.tar
TSPAN15,O95858,OID30095,v1,Cardiometabolic_II,syn52363502,TSPAN15_O95858_OID30095_v1_Cardiometabolic_II.tar
TSPAN7,P41732,OID30810,v1,Neurology_II,syn52361626,TSPAN7_P41732_OID30810_v1_Neurology_II.tar
TSPAN8,P19075,OID31470,v1,Oncology_II,syn52362859,TSPAN8_P19075_OID31470_v1_Oncology_II.tar
TSPYL1,Q9H0U9,OID30512,v1,Inflammation_II,syn52361770,TSPYL1_Q9H0U9_OID30512_v1_Inflammation_II.tar
TST,Q16762,OID20868,v1,Neurology,syn51471254,TST_Q16762_OID20868_v1_Neurology.tar
TTF2,Q9UNY4,OID30942,v1,Neurology_II,syn52362847,TTF2_Q9UNY4_OID30942_v1_Neurology_II.tar
TTN,Q8WZ42,OID30108,v1,Cardiometabolic_II,syn52362506,TTN_Q8WZ42_OID30108_v1_Cardiometabolic_II.tar
TTR,P02766,OID30782,v1,Inflammation_II,syn52363545,TTR_P02766_OID30782_v1_Inflammation_II.tar
TUBB3,Q13509,OID30799,v1,Neurology_II,syn52363416,TUBB3_Q13509_OID30799_v1_Neurology_II.tar
TWF2,Q6IBS0,OID30386,v1,Cardiometabolic_II,syn52362001,TWF2_Q6IBS0_OID30386_v1_Cardiometabolic_II.tar
TXK,P42681,OID31262,v1,Oncology_II,syn52362818,TXK_P42681_OID31262_v1_Oncology_II.tar
TXLNA,P40222,OID20952,v1,Neurology,syn51468738,TXLNA_P40222_OID20952_v1_Neurology.tar
TXN,P10599,OID30670,v1,Inflammation_II,syn52362658,TXN_P10599_OID30670_v1_Inflammation_II.tar
TXNDC15,Q96J42,OID21495,v1,Oncology,syn51468732,TXNDC15_Q96J42_OID21495_v1_Oncology.tar
TXNDC5,Q8NBS9,OID21012,v1,Neurology,syn51471012,TXNDC5_Q8NBS9_OID21012_v1_Neurology.tar
TXNDC9,O14530,OID31121,v1,Neurology_II,syn52361403,TXNDC9_O14530_OID31121_v1_Neurology_II.tar
TXNL1,O43396,OID30872,v1,Neurology_II,syn52363584,TXNL1_O43396_OID30872_v1_Neurology_II.tar
TXNRD1,Q16881,OID21135,v1,Neurology,syn51468814,TXNRD1_Q16881_OID21135_v1_Neurology.tar
TYMP,P19971,OID20234,v1,Cardiometabolic,syn51468630,TYMP_P19971_OID20234_v1_Cardiometabolic.tar
TYRO3,Q06418,OID20161,v1,Cardiometabolic,syn51471329,TYRO3_Q06418_OID20161_v1_Cardiometabolic.tar
TYRP1,P17643,OID30517,v1,Inflammation_II,syn52361421,TYRP1_P17643_OID30517_v1_Inflammation_II.tar
UBAC1,Q9BSL1,OID21336,v1,Oncology,syn51468975,UBAC1_Q9BSL1_OID21336_v1_Oncology.tar
